Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Анатолий Елешев",normal,14,Failed,"Delivery From the Past","Item Secure Folder 0022","1","06:30:37","06:34:28",
Bot2,"Ян Милославский",normal,17,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","06:30:37","06:31:32",
Bot2,"Ян Милославский",normal,17,Completed,"Golden Swag","Item Golden Zibbo lighter","1","06:31:33","06:40:39",
Bot2,"Ян Милославский",normal,17,Completed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","06:40:44","06:41:18",
Bot2,"Ян Милославский",normal,17,Failed,"Pharmacist","Zone room114","1","06:41:23","06:41:23",
Bot2,"Ян Милославский",normal,17,Failed,"Pharmacist","Item Carbon case","1","06:41:29","06:41:29",
Bot2,"Ян Милославский",normal,17,Failed,"Pharmacist","Zone vaz_feld","1","06:41:34","06:41:34",
Bot2,"Ян Милославский",normal,17,Failed,"Shaking up the Teller","Zone room214","1","06:41:39","06:41:39",
Bot2,"Ян Милославский",normal,17,Failed,"Shaking up the Teller","Item Bank case","1","06:41:44","06:42:00",
Bot2,"Ян Милославский",normal,17,Failed,"Operation Aquarius - Part 1","Zone room206_water","1","06:42:06","06:42:11",
Bot2,"Ян Милославский",normal,17,Failed,"Bad Rep Evidence","Item Secure Folder 0031","1","06:42:16","06:42:47",
Bot2,"Ян Милославский",normal,17,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","06:42:52","06:42:52",
Bot3,"Владимир Коржев",easy,10,Completed,"Delivery From the Past","Item Secure Folder 0022","1","06:30:38","06:33:33",
Bot3,"Владимир Коржев",easy,10,Completed,"Big Red","Big Red: Objective #1","1","06:33:38","06:33:54",
Bot3,"Владимир Коржев",easy,10,Completed,"Big Red","Big Red: Objective #5","1","06:34:00","06:34:17",
Bot3,"Владимир Коржев",easy,10,Completed,"Big Red","Big Red: Objective #4","1","06:34:22","06:35:16",
Bot3,"Владимир Коржев",easy,10,Completed,"Big Red","Big Red: Objective #3","1","06:35:21","06:36:00",
Bot3,"Владимир Коржев",easy,10,Completed,"Big Red","Big Red: Objective #2","1","06:36:05","06:36:22",
Bot3,"Владимир Коржев",easy,10,Failed,"BP Depot","Zone fuel4","1","06:36:27","06:38:11",
Bot3,"Владимир Коржев",easy,10,Failed,"BP Depot","Zone fuel2","1","06:38:16","06:45:43",
Bot4,"Лев Минаев",easy,16,Completed,"The Extortionist","Zone dead_posylni","1","06:30:40","06:48:09",
Bot4,"Лев Минаев",easy,16,Failed,"The Extortionist","Item Secure Folder 0048","1","06:48:14","06:48:33",
Bot5,"Donovan Callaway",normal,22,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","06:30:40","06:32:31",
Bot6,"Николай Рябов",normal,8,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","06:30:41","06:30:45",
Bot6,"Николай Рябов",normal,8,Failed,"Golden Swag","Item Golden Zibbo lighter","1","06:30:46","06:31:14",
Bot7,"Фаддей Фонвизин",normal,17,Failed,"Big Red","Big Red: Objective #2","1","06:30:42","06:32:28",
[Not Spawned],"Богдан Лебединцев",hard,39,,,,,,,
[Not Spawned],"Астап Клоков",easy,34,,,,,,,
[Not Spawned],"Филя Мистер (Sydney)",normal,1,,,,,,,
[Not Spawned],"Тоха Панкреатит (Danial)",normal,1,,,,,,,
[Not Spawned],"Тихон Слоупок (Lance)",easy,1,,,,,,,
[Not Spawned],"Савва Пух (Morgan)",normal,1,,,,,,,
[Not Spawned],"Родион Ихтиандр (Rafael)",normal,1,,,,,,,
[Not Spawned],"Валя Золотой (Donnie)",normal,1,,,,,,,
[Not Spawned],"Пул Очки (James)",hard,1,,,,,,,
[Not Spawned],"Сашок Зырь-труба (Efrain)",easy,1,,,,,,,
[Not Spawned],"Вовчик Дирол (Andrew)",easy,1,,,,,,,
[Not Spawned],"Филат Отбитый (Cedric)",normal,1,,,,,,,
[Not Spawned],"Джонатан Чекист (Dylan)",normal,1,,,,,,,
[Not Spawned],"Альберт Тусовщик (Sherman)",easy,1,,,,,,,
[Not Spawned],"Даня Шниперсон (Leroy)",hard,1,,,,,,,
[Not Spawned],"Арни Мурманский (Russell)",normal,1,,,,,,,
[Not Spawned],"Стас Рэмба (Jerold)",normal,1,,,,,,,
[Not Spawned],"Аркадий Легаш (Miles)",normal,1,,,,,,,
[Not Spawned],"Паштет Забор (Freddie)",impossible,1,,,,,,,
[Not Spawned],"Пахомий Мудрый (Chester)",normal,1,,,,,,,
