Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot171,"Корней Глоба",normal,19,Completed,"Crates Outside of Stairwell","Crates Outside of Stairwell: Objective #1","3","04:12:35","04:14:33",
Bot171,"Корней Глоба",normal,19,Failed,"3rd Floor Office Rush","3rd Floor Office Rush: Objective #1","1","04:14:38","04:16:47",
Bot169,"Артемий Остапюк",normal,11,Failed,"Sanitary Standards - Part 1","Zone pumproom","1","04:12:36","04:14:51",
Bot170,"Константин Кирилов",normal,20,Completed,"Weapon Crates outside Office","Weapon Crates outside Office: Objective #1","1","04:12:36","04:12:42",
Bot170,"Константин Кирилов",normal,20,Failed,"1st Floor Office","1st Floor Office: Objective #2","1","04:12:47","04:13:38",
Bot168,"Савва Чернобровин",normal,21,Completed,"Scout","Zone place_pacemaker_SCOUT_01","1","04:12:36","04:12:47",
Bot168,"Савва Чернобровин",normal,21,Failed,"Scout","Zone place_pacemaker_SCOUT_04","1","04:12:52","04:15:23",
Bot168,"Савва Чернобровин",normal,21,Failed,"Scout","Zone place_pacemaker_SCOUT_02","1","04:15:29","04:15:29",
Bot168,"Савва Чернобровин",normal,21,Failed,"Scout","Zone place_pacemaker_SCOUT_03","1","04:15:34","04:16:01",
Bot168,"Савва Чернобровин",normal,21,Failed,"3rd Floor Office Rush","3rd Floor Office Rush: Objective #2","1","04:16:06","04:16:06",
Bot168,"Савва Чернобровин",normal,21,Failed,"3rd Floor Office Rush","3rd Floor Office Rush: Objective #1","1","04:16:06","04:16:06",
Bot168,"Савва Чернобровин",normal,21,Failed,"Crates Outside of Scav Bunker","Crates Outside of Scav Bunker: Objective #1","1","04:16:07","04:16:07",
Bot168,"Савва Чернобровин",normal,21,Failed,"Postman Pat - Part 1","Item Sealed letter","1","04:16:12","04:16:42",
Bot168,"Савва Чернобровин",normal,21,Failed,"Chemical - Part 3","Item Syringe with a chemical","1","04:16:48","04:16:48",
Bot172,"Серый Мавр (Shelton)",normal,1,Completed,"Med Tent","Med Tent: Objective #1","2","04:15:37","04:16:23",
Bot172,"Серый Мавр (Shelton)",normal,1,Completed,"Basement Crates","Basement Crates: Objective #1","1","04:16:28","04:17:05",
Bot172,"Серый Мавр (Shelton)",normal,1,Completed,"Basement Crates","Basement Crates: Objective #2","1","04:17:10","04:17:17",
Bot172,"Серый Мавр (Shelton)",normal,1,Completed,"Weapon Crate in Workshop","Weapon Crate in Workshop: Objective #1","1","04:17:22","04:17:32",
Bot172,"Серый Мавр (Shelton)",normal,1,Failed,"Crates Near Lower Platform","Crates Near Lower Platform: Objective #1","1","04:17:38","04:17:53",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Completed,"Basement Crates","Basement Crates: Objective #2","1","04:16:27","04:17:05",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Completed,"Basement Crates","Basement Crates: Objective #1","1","04:17:10","04:17:15",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Completed,"Med Tent","Med Tent: Objective #1","2","04:17:21","04:17:34",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Completed,"NE Crates in Workshop","NE Crates in Workshop: Objective #1","1","04:17:39","04:17:53",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Completed,"Crates Outside of Scav Bunker","Crates Outside of Scav Bunker: Objective #1","2","04:17:58","04:18:29",
Bot173,"Мстислав Упитыш (Gaston)",normal,1,Failed,"Crates Outside of Stairwell","Crates Outside of Stairwell: Objective #1","1","04:18:34","04:19:29",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Weapon Crate Outside of Forklift","Weapon Crate Outside of Forklift: Objective #1","1","04:16:57","04:17:08",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"NE Crates in Workshop","NE Crates in Workshop: Objective #1","1","04:17:13","04:17:41",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Weapon Crate in Workshop","Weapon Crate in Workshop: Objective #1","1","04:17:46","04:18:25",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Med Tent","Med Tent: Objective #1","2","04:18:31","04:18:49",
