Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","05:55:50","05:56:24",
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","05:56:29","05:57:44",
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","05:57:49","05:58:31",
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #1","2","05:58:36","06:01:06",
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #3","2","06:01:11","06:02:05",
Bot50,"Фёдор Перегар (Jay)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #2","2","06:02:10","06:02:35",
Bot50,"Фёдор Перегар (Jay)",normal,1,Failed,"USEC Camp South","USEC Camp South: Objective #1","1","06:02:40","06:03:55",
Bot51,"Олег Ресторатор (Frances)",normal,1,Completed,"Scav House","Scav House: Objective #1","1","05:54:48","05:55:11",
Bot51,"Олег Ресторатор (Frances)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","05:55:17","05:56:38",
Bot51,"Олег Ресторатор (Frances)",normal,1,Completed,"Dead Man's Place","Dead Man's Place: Objective #1","1","05:56:43","05:58:15",
Bot51,"Олег Ресторатор (Frances)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","05:58:20","05:58:58",
Bot51,"Олег Ресторатор (Frances)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","05:59:04","05:59:34",
Bot51,"Олег Ресторатор (Frances)",normal,1,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","2","05:59:39","06:00:11",
Bot58,"Донатий Тайчин (Augustus)",hard,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","06:02:31","06:06:25",
Bot58,"Донатий Тайчин (Augustus)",hard,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","06:06:30","06:06:43",
Bot58,"Донатий Тайчин (Augustus)",hard,1,Failed,"Scav Base","Scav Base: Objective #1","1","06:06:49","06:08:04",
Bot59,"Мстислав Задротов (Ken)",hard,1,Failed,"Scav Base","Scav Base: Objective #2","1","06:02:32","06:08:30",
Bot60,"Вадик Любитель (Roger)",hard,1,Failed,"Scav Base","Scav Base: Objective #2","1","06:02:34","06:08:54",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","06:02:36","06:09:38",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","06:09:43","06:09:53",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Failed,"Scav Base","Scav Base: Objective #1","4","06:09:58","06:11:14",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Completed,"Scav Base","Scav Base: Objective #4","2","06:11:19","06:11:43",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Completed,"Scav Base","Scav Base: Objective #3","1","06:11:48","06:12:01",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Completed,"Scav Base","Scav Base: Objective #2","4","06:12:06","06:12:47",
Bot61,"Сильвестр Рожа (Damion)",hard,1,Active,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","06:12:52","N/A",
Bot62,"Филат Фрол (Alexis)",hard,1,Failed,"Scav Base","Scav Base: Objective #2","1","06:02:38","06:08:18",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","06:03:53","06:04:24",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #4","3","06:04:29","06:05:18",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #2","2","06:05:23","06:05:56",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #3","1","06:06:01","06:06:20",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","06:06:25","06:06:43",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Scav Town","Scav Town: Objective #2","1","06:06:48","06:07:57",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Scav Town","Scav Town: Objective #1","3","06:08:02","06:08:34",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Scav Town","Scav Town: Objective #5","3","06:08:39","06:09:25",
Bot63,"Арсен Питерский (Rodger)",normal,1,Pending,"Scav Town","Scav Town: Objective #3","1","06:09:30","N/A",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Scav Town","Scav Town: Objective #4","2","06:10:05","06:10:23",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","06:10:28","06:11:46",
Bot63,"Арсен Питерский (Rodger)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","06:11:51","06:13:30",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"ZB014 Outhouses","ZB014 Outhouses: Objective #1","1","06:04:05","06:05:51",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","06:05:57","06:06:19",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Pending,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","2","06:06:25","N/A",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","06:07:41","06:08:30",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","06:08:35","06:10:49",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","06:10:54","06:11:06",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","06:11:11","06:11:40",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"Convoy","Convoy: Objective #1","1","06:11:45","06:12:28",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"Convoy","Convoy: Objective #2","1","06:12:33","06:12:37",
Bot64,"Мстислав Глиттершайн (Bradley)",normal,1,Completed,"Scav Bunker","Scav Bunker: Objective #1","2","06:12:42","06:13:16",
Bot65,"Дед Кожемяка (Rudolf)",normal,1,Completed,"Scav House","Scav House: Objective #1","1","06:08:14","06:08:38",
Bot65,"Дед Кожемяка (Rudolf)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","06:08:43","06:09:29",
Bot65,"Дед Кожемяка (Rudolf)",normal,1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","06:09:34","06:11:45",
Bot65,"Дед Кожемяка (Rudolf)",normal,1,Completed,"Scav Base","Scav Base: Objective #2","4","06:11:50","06:13:41",
Bot66,"Семён Базука (John)",normal,1,Completed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","06:08:30","06:09:16",
Bot66,"Семён Базука (John)",normal,1,Completed,"Scav Town","Scav Town: Objective #2","1","06:09:21","06:11:28",
Bot66,"Семён Базука (John)",normal,1,Completed,"Scav Town","Scav Town: Objective #1","3","06:11:33","06:12:21",
Bot66,"Семён Базука (John)",normal,1,Completed,"Scav Town","Scav Town: Objective #5","3","06:12:26","06:13:05",
Bot66,"Семён Базука (John)",normal,1,Completed,"Scav Town","Scav Town: Objective #3","2","06:13:11","06:13:31",
Bot66,"Семён Базука (John)",normal,1,Completed,"Scav Town","Scav Town: Objective #4","2","06:13:36","06:13:51",
Bot66,"Семён Базука (John)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","06:13:56","06:14:48",
Bot67,"Павлик Зожник (Jess)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #2","1","06:08:51","06:09:14",
Bot67,"Павлик Зожник (Jess)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #3","1","06:09:19","06:10:03",
Bot67,"Павлик Зожник (Jess)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #1","1","06:10:08","06:11:11",
Bot67,"Павлик Зожник (Jess)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","06:11:17","06:14:38",
Bot67,"Павлик Зожник (Jess)",normal,1,Active,"USEC Camp North","USEC Camp North: Objective #2","2","06:14:43","N/A",
Bot68,"Серый Петросян (Ali)",normal,1,Completed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","06:09:04","06:10:53",
Bot68,"Серый Петросян (Ali)",normal,1,Failed,"Scav Base","Scav Base: Objective #2","1","06:10:58","06:12:35",
Bot69,"Архипп Ихтиандр (Tracey)",easy,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","06:12:46","06:14:03",
Bot70,"Пахан Пуэрщик (Jesse)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #2","1","06:14:26","06:14:49",
Bot70,"Пахан Пуэрщик (Jesse)",normal,1,Pending,"Sunken Village","Sunken Village: Objective #3","1","06:14:54","N/A",
[Not Spawned],"Кабан Балалайка (Major)",hard,1,,,,,,,
[Not Spawned],"Колька Шпала (Стас)",normal,1,,,,,,,
[Not Spawned],"Гурам Задротов (Herbert)",normal,1,,,,,,,
