Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot29,"Вадим Посохов",easy,6,Archived,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","09:19:36","09:19:55",
Bot29,"Вадим Посохов",easy,6,Archived,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","09:20:00","09:20:08",
Bot29,"Вадим Посохов",easy,6,Completed,"Repair Shop","Repair Shop: Objective #8","1","09:20:13","09:23:48",
Bot29,"Вадим Посохов",easy,6,Completed,"Repair Shop","Repair Shop: Objective #7","1","09:23:53","09:24:37",
Bot29,"Вадим Посохов",easy,6,Completed,"Repair Shop","Repair Shop: Objective #9","1","09:24:42","09:24:51",
Bot29,"Вадим Посохов",easy,6,Completed,"Repair Shop","Repair Shop: Objective #6","1","09:24:56","09:26:36",
Bot29,"Вадим Посохов",easy,6,Failed,"Repair Shop","Repair Shop: Objective #2","1","09:26:41","09:26:56",
Bot29,"Вадим Посохов",easy,6,Failed,"Repair Shop","Repair Shop: Objective #4","1","09:27:01","09:27:27",
Bot29,"Вадим Посохов",easy,6,Failed,"Repair Shop","Repair Shop: Objective #3","1","09:27:33","09:27:57",
Bot29,"Вадим Посохов",easy,6,Completed,"Repair Shop","Repair Shop: Objective #1","1","09:28:03","09:35:04",
Bot29,"Вадим Посохов",easy,6,Failed,"BP Depot","Zone fuel1","1","09:35:09","09:37:04",
Bot31,"Devin Bartow",hard,10,Failed,"BP Depot","Zone fuel3","1","09:19:36","09:29:22",
Bot30,"Alvaro Speidel",hard,35,Completed,"Giving Tree","Giving Tree: Objective #1","1","09:19:36","09:19:39",
Bot30,"Alvaro Speidel",hard,35,Completed,"Boss Hunter","Spawn Point (255.5 1.2 -108.4)","1","09:19:44","09:24:37",
Bot30,"Alvaro Speidel",hard,35,Completed,"Boss Hunter","Spawn Point (195.3 1.8 -126.1)","1","09:24:43","09:25:11",
