Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot148,"Dewey Licht",easy,43,Completed,"NW Bunkers","NW Bunkers: Objective #1","1","21:33:37","21:33:58",
Bot148,"Dewey Licht",easy,43,Failed,"Snatch","Zone tadeush_bmp2_area_mark_12","1","21:34:04","21:34:30",
Bot148,"Dewey Licht",easy,43,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","21:34:31","21:35:09",
Bot148,"Dewey Licht",easy,43,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","21:35:14","21:35:26",
Bot148,"Dewey Licht",easy,43,Completed,"White King","White King: Objective #6","1","21:35:31","21:35:59",
Bot148,"Dewey Licht",easy,43,Completed,"White King","White King: Objective #5","1","21:36:04","21:36:47",
Bot148,"Dewey Licht",easy,43,Active,"White King","White King: Objective #7","1","21:36:52","N/A",
Bot149,"Фаддей Барыга (Frank)",easy,1,Completed,"Black Pawn","Black Pawn: Objective #9","1","21:36:43","21:37:30",
Bot149,"Фаддей Барыга (Frank)",easy,1,Pending,"Black Pawn","Black Pawn: Objective #10","1","21:37:35","N/A",
[Not Spawned],"Валя Фетченый (Вадим)",hard,1,,,,,,,
[Not Spawned],"Валя Фургон (Kermit)",easy,1,,,,,,,
[Not Spawned],"Колька Зожник (Tommy)",normal,1,,,,,,,
[Not Spawned],"Гоша Сопля (Rodger)",easy,1,,,,,,,
[Not Spawned],"Агафон Табурет (Roman)",easy,1,,,,,,,
[Not Spawned],"Сеня Коптёр (Alfonso)",easy,1,,,,,,,
[Not Spawned],"Колька Фрезер (Kris)",easy,1,,,,,,,
[Not Spawned],"Гарри Пернатый (Francesco)",normal,1,,,,,,,
[Not Spawned],"Харитон Мурзила (Robert)",hard,1,,,,,,,
[Not Spawned],"Ярослав Бокс (Christoper)",hard,1,,,,,,,
[Not Spawned],"Вадик Провинциал (Wilfred)",normal,1,,,,,,,
[Not Spawned],"Мэн Белый (Colin)",easy,1,,,,,,,
[Not Spawned],"Леня Рыло (Edgar)",normal,1,,,,,,,
[Not Spawned],"Макс Шашлыки (Kim)",normal,1,,,,,,,
[Not Spawned],"Гиви Бардак (Duane)",normal,1,,,,,,,
[Not Spawned],"Гарик Самогон (Liam)",normal,1,,,,,,,
[Not Spawned],"Игорян Верстак (Sterling)",hard,1,,,,,,,
