Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot7,"Carlos Teixeira",hard,17,Completed,"Steady Signal","Zone q14_8_3","1","17:15:06","17:17:33",
Bot7,"Carlos Teixeira",hard,17,Completed,"Steady Signal","Zone q14_8_1","1","17:17:38","17:20:37",
Bot7,"Carlos Teixeira",hard,17,Completed,"Steady Signal","Zone q14_8_4","1","17:20:42","17:24:20",
Bot7,"Carlos Teixeira",hard,17,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","17:24:25","17:25:28",
Bot7,"Carlos Teixeira",hard,17,Completed,"Sawmill Common Fund Stash","Sawmill Common Fund Stash: Objective #1","1","17:25:33","17:27:50",
Bot7,"Carlos Teixeira",hard,17,Active,"Sawmill Patrol","Sawmill Patrol: Objective #2","1","17:27:55","N/A",
Bot13,"Кирилл Зимняков",normal,20,Failed,"Steady Signal","Zone q14_8_4","1","16:58:38","17:01:37",
Bot9,"Fredric Steigerwald",normal,12,Completed,"Search Mission","Zone pr_scout_col","1","16:58:38","16:59:13",
Bot9,"Fredric Steigerwald",normal,12,Completed,"Search Mission","Zone pr_scout_base","1","16:59:18","17:01:18",
Bot9,"Fredric Steigerwald",normal,12,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","17:01:23","17:01:31",
Bot9,"Fredric Steigerwald",normal,12,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","17:01:36","17:02:40",
Bot9,"Fredric Steigerwald",normal,12,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","17:02:45","17:04:22",
Bot9,"Fredric Steigerwald",normal,12,Completed,"Scav Bunker","Scav Bunker: Objective #1","2","17:04:27","17:07:25",
Bot9,"Fredric Steigerwald",normal,12,Completed,"Scav Bunker","Scav Bunker: Objective #3","2","17:07:30","17:10:39",
Bot9,"Fredric Steigerwald",normal,12,Completed,"Scav Bunker","Scav Bunker: Objective #2","2","17:10:44","17:11:07",
Bot9,"Fredric Steigerwald",normal,12,Failed,"Convoy","Convoy: Objective #2","1","17:11:12","17:12:09",
Bot10,"Lewis Grisby",normal,25,Completed,"Boss Hunter","Spawn Point (135.9 8.5 -665.0)","1","16:58:38","17:12:28",
Bot10,"Lewis Grisby",normal,25,Completed,"Boss Hunter","Spawn Point (104.0 17.6 -757.7)","1","17:12:33","17:13:25",
Bot10,"Lewis Grisby",normal,25,Completed,"Boss Hunter","Spawn Point (9.7 15.7 -780.6)","1","17:13:30","17:15:15",
Bot10,"Lewis Grisby",normal,25,Completed,"Boss Hunter","Spawn Point (-23.7 9.1 -779.8)","1","17:15:20","17:15:33",
Bot10,"Lewis Grisby",normal,25,Completed,"Boss Hunter","Spawn Point (-86.9 7.9 -752.7)","1","17:15:38","17:17:24",
Bot10,"Lewis Grisby",normal,25,Failed,"USEC Camp North","USEC Camp North: Objective #1","1","17:17:29","17:20:52",
Bot11,"Лев Звягин",normal,37,Failed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","16:58:39","17:03:01",
Bot12,"Антип Шмаков",normal,11,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_2","2","16:58:39","17:05:11",
Bot12,"Антип Шмаков",normal,11,Failed,"The Survivalist Path - Thrifty","Zone huntsman_005_1","1","17:05:16","17:09:05",
[Not Spawned],"Rickie Trower",normal,36,,,,,,,
[Not Spawned],"Николай Мутант (Nathanael)",easy,1,,,,,,,
[Not Spawned],"Мишган Тактический (Brad)",hard,1,,,,,,,
[Not Spawned],"Савва Гук (Phil)",normal,1,,,,,,,
[Not Spawned],"Миха Ситуация (Horace)",normal,1,,,,,,,
[Not Spawned],"Эдуард Прикол (Ken)",normal,1,,,,,,,
[Not Spawned],"Жора Пончелло (Whitney)",normal,1,,,,,,,
[Not Spawned],"Прокопий Чайковский (Hoyt)",normal,1,,,,,,,
[Not Spawned],"Ярослав Знахарь (Miles)",easy,1,,,,,,,
[Not Spawned],"Дэнчик Покоцаный (Kim)",easy,1,,,,,,,
[Not Spawned],"Даня Лыжи (Will)",normal,1,,,,,,,
[Not Spawned],"Пахан Поехавший (Dennis)",normal,1,,,,,,,
[Not Spawned],"Альберт Корявый (Mitchell)",normal,1,,,,,,,
[Not Spawned],"Гога Револьвер (Tyrell)",normal,1,,,,,,,
[Not Spawned],"Тима Гефорс (Deandre)",hard,1,,,,,,,
[Not Spawned],"Харитон Американец (Woosh)",easy,1,,,,,,,
[Not Spawned],"Леоня Любитель (Роман)",normal,1,,,,,,,
[Not Spawned],"Павел Гудинщик (Chase)",normal,1,,,,,,,
[Not Spawned],"Леоня Сметана (Percy)",normal,1,,,,,,,
[Not Spawned],"Глеб ПХП (Jesus)",normal,1,,,,,,,
[Not Spawned],"Вано Удмурт (Tommie)",easy,1,,,,,,,
[Not Spawned],"Миха Верстак (Nickolas)",hard,1,,,,,,,
