Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"Johnathon Lent",normal,35,Pending,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #1","1","18:22:42","N/A",
Bot6,"Артём Зыкин",hard,11,Completed,"Search Mission","Zone pr_scout_base","1","18:09:19","18:09:42",
Bot6,"Артём Зыкин",hard,11,Completed,"Search Mission","Zone pr_scout_col","1","18:09:47","18:10:51",
Bot6,"Артём Зыкин",hard,11,Archived,"Scav Bunker","Scav Bunker: Objective #1","2","18:10:56","18:11:36",
Bot6,"Артём Зыкин",hard,11,Archived,"Scav Bunker","Scav Bunker: Objective #2","2","18:11:41","18:12:15",
Bot6,"Артём Зыкин",hard,11,Archived,"Scav Bunker","Scav Bunker: Objective #3","2","18:12:20","18:14:08",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","18:14:13","18:15:46",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","18:15:51","18:16:01",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","18:16:06","18:16:39",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","18:16:44","18:17:41",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","18:17:46","18:18:51",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","18:18:56","18:19:07",
Bot6,"Артём Зыкин",hard,11,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","18:19:12","18:20:06",
Bot6,"Артём Зыкин",hard,11,Active,"Sawmill Checkpoint Sniping","Sawmill Checkpoint Sniping: Objective #1","1","18:20:11","N/A",
Bot7,"Григорий Белорусов",hard,25,Failed,"USEC Camp North","USEC Camp North: Objective #4","1","18:09:19","18:23:34",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (-63.8 19.2 -233.0)","1","18:09:19","18:10:21",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (-12.3 13.8 -229.3)","1","18:10:26","18:10:37",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (72.9 11.9 -220.5)","1","18:10:43","18:11:04",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (102.6 7.2 -152.2)","1","18:11:09","18:11:23",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (187.1 3.4 -149.6)","1","18:11:29","18:11:50",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (242.9 1.5 -164.3)","1","18:11:55","18:12:12",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (307.9 -0.6 -159.8)","1","18:12:17","18:12:35",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (348.8 -0.9 -155.9)","1","18:12:40","18:12:51",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (375.8 -1.1 -115.3)","1","18:12:56","18:13:07",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (135.1 8.5 -174.2)","1","18:13:12","18:14:05",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (25.6 11.3 -226.6)","1","18:14:11","18:14:33",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (-60.3 18.9 -230.1)","1","18:14:39","18:14:54",
Bot8,"Харитон Пронин",normal,15,Completed,"Boss Hunter","Spawn Point (94.9 6.8 -203.7)","1","18:14:59","18:15:36",
Bot8,"Харитон Пронин",normal,15,Failed,"Supply Plans","Item Secure Folder 0052","1","18:15:41","18:16:59",
[Not Spawned],"Brock Preuss",easy,23,,,,,,,
[Not Spawned],"Philip Munn",easy,34,,,,,,,
[Not Spawned],"Юра Фарцовщик (Agustin)",normal,1,,,,,,,
[Not Spawned],"Ярослав Менеджер (Roderick)",normal,1,,,,,,,
[Not Spawned],"Алекс Секач (Ismael)",hard,1,,,,,,,
[Not Spawned],"Юстин Американец (Ariel)",normal,1,,,,,,,
[Not Spawned],"Яков Семёра (Chance)",easy,1,,,,,,,
[Not Spawned],"Трифон Блатной (Terrell)",hard,1,,,,,,,
[Not Spawned],"Рауль Ебалай (Joaquin)",normal,1,,,,,,,
[Not Spawned],"Зураб Козий-сыр (Clinton)",easy,1,,,,,,,
[Not Spawned],"Игорян Копченый (Frederick)",normal,1,,,,,,,
[Not Spawned],"Леоня Предводитель (Horacio)",normal,1,,,,,,,
[Not Spawned],"Денис Окунь (Brian)",easy,1,,,,,,,
[Not Spawned],"Гарри Забор (Clinton)",normal,1,,,,,,,
[Not Spawned],"Тихон Рэмба (Ronny)",normal,1,,,,,,,
[Not Spawned],"Даня Билетик (Jerrold)",normal,1,,,,,,,
[Not Spawned],"Заур Револьвер (Brock)",normal,1,,,,,,,
[Not Spawned],"Лева Викинг (Foster)",normal,1,,,,,,,
[Not Spawned],"Савелий Предводитель (Алексей)",easy,1,,,,,,,
[Not Spawned],"Ваня Квейк (Stanford)",easy,1,,,,,,,
[Not Spawned],"Прохор Бэн (Deandre)",easy,1,,,,,,,
[Not Spawned],"Влад Прикол (Tommie)",easy,1,,,,,,,
[Not Spawned],"Офицерский Оператор (Clay)",easy,1,,,,,,,
